m1_rec,m2_rec,chi1_rec,chi2_rec,snr,pipeline,HasNS_true,HasREM_true,P_NS,P_REM
17.290574,1.011756,0.986771,0.0,16.420157,MBTA,1,0,0.9853,0.2831
18.760275,0.95747375,0.95519531,0.95519531,16.46648929517247,gstlal,1,0,0.9853,0.5323
18.565279,0.96248895,0.94746095,0.94746095,16.33771659255217,gstlal,1,0,0.9853,0.3805
14.856454,1.1148423,0.9974643,0.03274785,14.71123521327278,spiir,1,0,0.9853,0.1513
4.1370506,3.0142879,0.98582405,0.96249169,13.75696786853732,spiir,1,0,0.9878,0.9529
10.615345,1.2795235,0.51820314,0.51820314,15.4658116591691,gstlal,1,0,0.9869,0.0387
4.3903365,2.4456041,-0.21656249,-0.21656249,13.40333596528098,gstlal,1,0,0.9884,0.0001
224.95428,15.999374,0.40323,0.40323,9.34908,MBTA,0,0,0.0583,0.0
176.43205,183.9621,0.78890628,0.78890628,9.078271561461674,gstlal,0,0,0.0145,0.0
191.81351,183.9621,0.85078126,0.85078126,9.100072480268546,gstlal,0,0,0.0685,0.0
195.86398,16.292215,0.17015626,0.17015626,8.818712744031366,gstlal,0,0,0.032,0.0
76.058897,27.950128,0.479138,0.479138,13.501141,MBTA,0,0,0.0123,0.0
85.613945,15.861482,0.149811,0.149811,13.821243,MBTA,0,0,0.0123,0.0
83.150055,20.935587,0.29390624,0.29390624,13.4649375306202,gstlal,0,0,0.0123,0.0
70.031136,23.459908,0.18533087,0.18533087,13.45702628730134,pycbc,0,0,0.0123,0.0
90.399117,20.935587,0.35578126,0.35578126,13.4674991128752,gstlal,0,0,0.0123,0.0
95.263832,23.398752,0.29319671,0.96788722,13.79546138209022,spiir,0,0,0.0123,0.0
86.904114,4.4221616,-0.32226369,-0.14219013,12.55977463877827,spiir,0,0,0.0739,0.0
76.482292,9.0754566,-0.29390624,-0.29390624,12.52465161860227,gstlal,0,0,0.0123,0.0
78.29641,3.2916963,-0.39444733,-0.76061451,12.30953818659456,spiir,0,0,0.0124,0.0
70.349213,3.9341586,-0.51046872,-0.51046872,11.69369535741886,gstlal,0,0,0.0145,0.0
16.270246,1.0381648,0.43318784,-0.11851728,11.04574825875027,pycbc,1,0,0.9884,0.0001
16.192405,1.041545,0.423972,0.0,11.08068,MBTA,1,0,0.9884,0.0001
16.549568,1.02744,0.42539063,0.42539063,11.11256496032319,gstlal,1,0,0.9885,0.0
16.038862,1.049136,0.40992188,0.40992188,11.03194736438343,gstlal,1,0,0.9885,0.0
12.033826,1.2776252,0.25851634,0.0,10.63828148202421,pycbc,1,0,0.9885,0.0
3.7139719,3.2756138,-0.93181819,-0.356823,10.26565258641581,spiir,1,0,0.9885,0.0
13.551733,1.1751546,0.31904739,0.018529352,10.72497194555281,spiir,1,0,0.9885,0.0
8.4795618,1.6271049,-0.10828125,-0.10828125,10.66132894591568,gstlal,1,0,0.9885,0.0
5.2163892,2.3950288,-0.54140627,-0.54140627,10.54801896747727,gstlal,1,0,0.9885,0.0
200.88588,2.0914294,0.0064276851,-0.37131655,10.22233831456813,pycbc,0,0,0.0124,0.0
205.56593,2.1653068,0.1148419,0.1148419,10.23629152621423,pycbc,0,0,0.0123,0.0
172.78343,86.69886,-0.57234377,-0.57234377,9.683406429399968,gstlal,0,0,0.0146,0.0
195.86398,62.05928,-0.29390624,-0.29390624,9.69678616743219,gstlal,0,0,0.0685,0.0
162.28406,183.9621,0.60328126,0.60328126,9.363431303711232,gstlal,0,0,0.0123,0.0
191.81351,111.40851,0.077343747,0.077343747,9.656716812498628,gstlal,0,0,0.0685,0.0
98.280159,29.247704,0.20109375,0.20109375,8.101548677576899,gstlal,0,0,0.0123,0.0
64.707939,48.294952,0.20109375,0.20109375,8.16766000396388,gstlal,0,0,0.0123,0.0
78.097351,48.294952,-0.95906252,-0.95906252,7.768281119630786,gstlal,0,0,0.0123,0.0
106.84828,20.935587,0.01546875,0.01546875,8.013136282894427,gstlal,0,0,0.0123,0.0
1.8396434,1.564585,-0.01546875,-0.01546875,11.75629103699033,gstlal,1,1,0.9885,0.9847
2.046692,1.41412,0.010876,0.0,12.575671,MBTA,1,1,0.9885,0.9847
1.9143593,1.5058194,-0.0051347008,-0.013871904,12.83143545343057,spiir,1,1,0.9885,0.9847
2.2790647,1.2828702,0.04640625,0.04640625,11.61105155912271,gstlal,1,1,0.9885,0.9847
3.1018374,0.98796147,0.17015626,0.17015626,11.75067506384696,gstlal,1,1,0.9885,0.9847
43.998489,1.2756845,0.54025984,-0.69793613,9.455835492107916,pycbc,1,0,0.9885,0.0
10.960797,3.2895327,-0.79402155,-0.79402155,9.239810713692515,pycbc,1,0,0.9234,0.0
42.426297,1.304564,0.51115,0.0,9.633864,MBTA,1,0,0.9885,0.0
3.6249864,2.409211,-0.47902932,0.051593567,13.75445035683657,pycbc,1,0,0.9883,0.0016
10.867808,1.0202956,0.41795468,0.0,14.01623153196994,pycbc,1,0,0.9874,0.0023
4.2995439,2.0691066,-0.20109375,-0.20109375,14.42636428899037,gstlal,1,0,0.988,0.0058
3.5253799,2.4712908,-0.29390624,-0.29390624,14.42553317581323,gstlal,1,0,0.9882,0.005
8.283547,1.238015,0.276783,0.0,14.247844,MBTA,1,0,0.9881,0.0049
3.4420979,2.5242729,-0.95939481,0.64531225,14.04528453058376,spiir,1,0,0.988,0.0021
7.7995892,1.2929627,0.20882812,0.20882812,14.295056652026,gstlal,1,0,0.988,0.0018
3.8327243,2.32112,0.01546875,0.01546875,10.7876929591637,gstlal,1,0,0.9879,0.1101
1.9640632,1.0019687,0.20356303,-0.22070752,13.74592380905884,pycbc,1,1,0.9885,0.9847
3.36582,0.64951,0.50198,-0.77744,12.011044,MBTA,1,1,0.9865,0.9011
1.476901,1.303928,0.017355,0.01297,13.418449,MBTA,1,1,0.9885,0.9847
1.5913928,1.213398,0.013996508,0.013996508,13.54029615871846,pycbc,1,1,0.9885,0.9847
1.6174165,1.1952571,0.021034367,0.03951145,13.37009014518907,spiir,1,1,0.9885,0.9847
1.5322292,1.2579823,0.01546875,0.01546875,13.04038849145527,gstlal,1,1,0.9885,0.9847
1.6228603,1.1908349,0.01546875,0.01546875,13.12925685096578,gstlal,1,1,0.9885,0.9847
1.5072639,1.2805507,0.049745571,0.048890907,8.5519345717083,spiir,1,1,0.9885,0.9847
2.2141676,0.90262586,-0.025,-0.025,9.497087556731286,gstlal,1,1,0.9885,0.9847
1.5609114,1.2363937,0.025,0.025,8.499537248435168,gstlal,1,1,0.9885,0.9847
2.6346546,1.0027445,0.085634678,0.65560118,10.25672146375529,pycbc,1,1,0.9885,0.9847
2.143897,1.196739,0.216458,0.0,11.131966,MBTA,1,1,0.9885,0.9847
2.5183744,1.0446091,0.37389231,0.0,9.711633855788357,pycbc,1,1,0.9885,0.9847
1.9597807,1.2239165,-0.18896315,0.19189003,10.10945536803525,pycbc,1,1,0.9885,0.9847
1.925594,1.24672,-0.040001,0.043111,10.148333,MBTA,1,1,0.9885,0.9847
1.9722508,1.2179587,-0.029905897,-0.029905897,9.96396829407976,pycbc,1,1,0.9885,0.9847
1.9688379,1.2196478,-0.04948492,0.0010589394,10.02027218950183,spiir,1,1,0.9885,0.9847
180.15775,131.68057,-0.2784375,-0.2784375,9.101442901430774,gstlal,0,0,0.0145,0.0
149.27057,162.28406,-0.34031251,-0.34031251,9.096736983378458,gstlal,0,0,0.0123,0.0
195.86398,44.422199,-0.81984377,-0.81984377,8.956643835842568,gstlal,0,0,0.0671,0.0
191.81351,149.27057,0.092812501,0.092812501,9.082722061157549,gstlal,0,0,0.0685,0.0
116.16337,12.678712,0.44859374,0.44859374,31.31715717226076,gstlal,0,0,0.0608,0.0
64.238366,21.514266,0.148501,0.148501,28.837845,MBTA,0,0,0.0123,0.0
109.75026,9.7700729,0.31772199,0.31772199,31.33751433865559,pycbc,0,0,0.5513,0.0
88.149467,1.9003412,-0.24415421,0.045444835,26.67445805130311,spiir,0,0,0.2488,0.0
92.221786,13.199483,0.2322143,0.9609887,31.13453600443558,spiir,0,0,0.1883,0.0
126.29055,12.678712,0.51046872,0.51046872,31.2318964514385,gstlal,0,0,0.0153,0.0
116.16337,6.4962368,0.23203126,0.23203126,30.3225343840255,gstlal,0,0,0.3676,0.0
70.349213,48.294952,-0.97453123,-0.97453123,24.72512785633782,gstlal,0,0,0.0123,0.0
126.29055,116.16337,-0.7734375,-0.7734375,10.9267198642088,gstlal,0,0,0.0123,0.0
169.5876,3.505947,-0.444769,-0.444769,10.298283,MBTA,0,0,0.0135,0.0
126.29055,106.84828,-0.95906252,-0.95906252,10.91026994307756,gstlal,0,0,0.0123,0.0
172.78343,22.760761,-0.75796872,-0.75796872,10.7500877642255,gstlal,0,0,0.014,0.0
165.71097,44.422199,-0.85078126,-0.85078126,10.76670069534105,gstlal,0,0,0.0123,0.0
10.682136,3.2885552,-0.076733193,-0.083610655,6.18547555641014,pycbc,1,0,0.5497,0.0
62.99279,1.0220484,0.99746728,0.0,11.46243512245873,pycbc,1,0,0.9874,0.0027
54.158178,1.101281,0.989981,0.0,11.193689,MBTA,1,0,0.9885,0.0
6.7823834,4.6105213,0.97761631,0.83191282,10.26755163577868,spiir,1,0,0.6034,0.0049
46.279415,1.2162378,0.99776274,0.011344239,11.02390319733291,spiir,1,0,0.9853,0.0128
2.4207454,1.1352668,0.21750942,-0.45509518,9.54345252031496,pycbc,1,1,0.9885,0.9847
2.302878,1.185589,0.006238,0.0,9.61088,MBTA,1,1,0.9885,0.9847
2.0426452,1.3164637,-0.17522378,0.0,9.249806564835083,pycbc,1,1,0.9885,0.9847
14.330787,2.79688,-0.71621247,-0.4489239,14.15777953252769,pycbc,1,0,0.6575,0.0
29.019881,1.740522,0.167778,0.0,14.210259,MBTA,1,0,0.9885,0.0
11.95924,3.2105086,-0.91246492,-0.99363899,14.11600685658313,spiir,1,0,0.666,0.0
12.002317,3.1945364,-0.94144124,-0.94144124,13.83567768387576,pycbc,1,0,0.8657,0.0
33.086044,1.6051511,0.28551725,-0.043273687,14.03213336411737,spiir,1,0,0.7122,0.0
60.823357,1.1423129,0.66944939,0.027832264,13.40015426466817,spiir,1,0,0.9652,0.0
19.459028,2.2612748,-0.26296875,-0.26296875,13.85373533431269,gstlal,1,0,0.9582,0.0
12.287457,3.1262398,-0.91265625,-0.91265625,13.96020355645791,gstlal,1,0,0.9266,0.0
2.3254037,1.2187521,-0.11396142,0.57383943,10.27053399794448,pycbc,1,1,0.9885,0.9847
1.666101,1.666101,0.049952772,0.049952772,9.864664814349828,pycbc,1,1,0.9885,0.9847
2.111443,1.329256,0.128347,0.0,10.090972,MBTA,1,1,0.9885,0.9847
2.4501863,1.1649305,0.20206016,-0.041659113,9.56679071263878,spiir,1,1,0.9885,0.9847
1.579208,1.0068281,0.025,0.025,7.150860029946488,gstlal,1,1,0.9885,0.9847
84.01856,1.1654687,0.57637922,-0.68967019,15.01407714500892,pycbc,1,0,0.5723,0.0
52.428969,1.3537229,0.010789236,0.35433296,12.8114867549635,pycbc,1,0,0.9816,0.0
65.387131,1.3157264,0.39712456,0.0,15.11282534267565,pycbc,1,0,0.9885,0.0
53.691524,1.547573,0.314087,0.0,14.717794,MBTA,1,0,0.8965,0.0
95.929253,1.1100353,0.65247107,5.3369877e-05,15.55503288994547,spiir,1,0,0.9885,0.0
28.598427,1.9320102,-0.93999606,0.0,12.74973005259672,pycbc,1,0,0.9885,0.0
62.646237,10.325107,0.004654,0.004654,7.685419,MBTA,0,0,0.0123,0.0
191.81351,131.68057,0.94359374,0.94359374,8.573282321889753,gstlal,0,0,0.0685,0.0
141.67253,37.583458,-0.75796872,-0.75796872,7.574977236287562,gstlal,0,0,0.0123,0.0
5.91469,0.62271,0.44564,0.8883,16.707468,MBTA,1,1,0.9856,0.2998
1.9970012,1.4803171,0.14769276,-0.32226129,17.2966715540446,pycbc,1,1,0.9885,0.9847
2.550157,1.188013,0.053051,0.0,17.293632,MBTA,1,1,0.9885,0.9847
2.4768095,1.2173651,0.028290542,-0.034104642,16.855251802115,spiir,1,1,0.9885,0.9847
2.7114203,1.1386859,0.39289081,-0.0095897866,12.47299655323986,spiir,1,1,0.9885,0.9847
1.9998343,1.4780082,-0.04978361,-0.04978361,17.11915140096752,pycbc,1,1,0.9885,0.9847
3.0856748,1.0141082,0.13921875,0.13921875,17.31381331662504,gstlal,1,1,0.9885,0.9847
14.969222,3.0857106,-0.89550587,-0.29028978,10.73161240355793,pycbc,1,0,0.5262,0.0
13.31005,3.392645,-0.956789,-0.956789,10.255523,MBTA,1,0,0.5269,0.0
20.76185,2.4730921,-0.32622647,-0.32622647,10.57782262812435,pycbc,1,0,0.9885,0.0
13.862586,3.3287086,-0.90662825,-0.62954986,10.26688919289644,spiir,1,0,0.5729,0.0
15.462923,2.998275,-0.78890628,-0.78890628,10.32879927823484,gstlal,1,0,0.4658,0.0
13.928826,3.2596662,-0.91265625,-0.91265625,10.28967657330265,gstlal,1,0,0.4809,0.0
237.46931,4.2475627,0.18147712,-0.21804907,18.41515934773764,pycbc,0,0,0.0123,0.0
221.88748,5.244442,0.14571781,0.14571781,18.3387771361446,pycbc,0,0,0.0124,0.0
238.34965,5.51973,0.139038,0.139038,18.385981,MBTA,0,0,0.0123,0.0
191.81351,183.9621,0.47953126,0.47953126,18.51310010124264,gstlal,0,0,0.0583,0.0
191.81351,183.9621,0.51046872,0.51046872,18.5109352830366,gstlal,0,0,0.0583,0.0
195.86398,22.760761,-0.69609374,-0.69609374,17.64610127594401,gstlal,0,0,0.0125,0.0
197.92119,19.256769,-0.57234377,-0.57234377,17.66345665050495,gstlal,0,0,0.0124,0.0
241.44787,2.9851725,-0.19911675,-0.063143573,22.37846550673407,pycbc,0,0,0.0123,0.0
302.79165,6.094958,0.354568,0.354568,21.372214,MBTA,0,0,0.0431,0.0
146.18364,169.21025,-0.75796872,-0.75796872,21.77698551200812,gstlal,0,0,0.0123,0.0
172.78343,121.12116,-0.97453123,-0.97453123,21.7599885577726,gstlal,0,0,0.0123,0.0
176.43205,191.81351,-0.0309375,-0.0309375,21.61723311417402,gstlal,0,0,0.0427,0.0
269.47562,2.7956975,0.24847186,0.24847186,21.99533695203557,pycbc,0,0,0.0123,0.0
191.81351,176.43205,0.0309375,0.0309375,21.61546536679747,gstlal,0,0,0.0583,0.0
1.409789,1.1116368,-0.35800087,0.41815898,9.083620002921949,pycbc,1,1,0.9885,0.9847
1.576467,1.000023,-0.043505,-0.037529,8.928564,MBTA,1,1,0.9885,0.9847
1.4686507,1.0686274,-0.041544266,-0.041544266,9.040188614160613,pycbc,1,1,0.9885,0.9847
1.8261945,1.0376665,0.43988143,-0.67459044,18.36358168659826,pycbc,1,1,0.9885,0.9847
3.33911,0.63578,0.42434,-0.14584,17.00908,MBTA,1,1,0.9885,0.9847
1.6484952,1.1391116,0.04640625,0.04640625,18.52487810545967,gstlal,1,1,0.9885,0.9847
1.5392153,1.2141846,0.011607245,0.011607245,17.88264322513818,pycbc,1,1,0.9885,0.9847
1.405432,1.327834,0.048256,0.021105,17.989292,MBTA,1,1,0.9885,0.9847
1.7098958,1.1010796,0.04640625,0.04640625,18.58923371288311,gstlal,1,1,0.9885,0.9847
1.5989147,1.1722323,0.045241669,0.041552566,18.16820558220523,spiir,1,1,0.9885,0.9847
1.6833061,1.1155547,-0.01546875,-0.01546875,16.24968461086171,gstlal,1,1,0.9885,0.9847
1.8300576,1.0341713,0.01546875,0.01546875,16.26466481162963,gstlal,1,1,0.9885,0.9847
2.1133244,0.91187692,0.025,0.025,10.34529447770777,gstlal,1,1,0.9885,0.9847
1.6682576,1.1255414,-0.027804732,0.032350529,10.02293741052196,spiir,1,1,0.9885,0.9847
2.1256742,0.90657908,-0.025,-0.025,10.14087606272552,gstlal,1,1,0.9885,0.9847
1.3648458,1.3652433,0.0,0.0,10.29242461822269,pycbc,1,1,0.9885,0.9847
1.3267064,1.4057265,0.0,0.0,9.61457721719261,pycbc,1,1,0.9885,0.9847
1.1716945,1.5992552,0.0,0.0,8.214559058787765,pycbc,1,1,0.9885,0.9847
314.93116,7.34158,0.41734016,-0.7612639,16.20525583698519,pycbc,0,0,0.2052,0.0
302.79165,6.094958,0.354568,0.354568,15.405444,MBTA,0,0,0.0431,0.0
363.78827,6.2961135,0.66021806,0.66021806,15.91314948876945,pycbc,0,0,0.0186,0.0
191.81351,176.43205,-0.21656249,-0.21656249,15.23647400828906,gstlal,0,0,0.0584,0.0
191.81351,191.81351,-0.0309375,-0.0309375,15.30251105894566,gstlal,0,0,0.0584,0.0
191.81351,176.43205,0.0309375,0.0309375,14.93632328575674,gstlal,0,0,0.0584,0.0
144.76865,2.5579647,-0.86464765,-0.59013636,13.58994858122466,pycbc,0,0,0.0572,0.0
138.1073,1.9825872,-0.74404579,0.0,13.31780785917705,pycbc,0,0,0.192,0.0
160.07965,14.501557,-0.22092,-0.22092,14.216333,MBTA,0,0,0.0204,0.0
106.84828,106.84828,-0.71156251,-0.71156251,14.15492814868467,gstlal,0,0,0.0123,0.0
109.10457,94.257309,-0.83531249,-0.83531249,14.14522053405569,gstlal,0,0,0.0123,0.0
144.66418,37.583458,-0.63421875,-0.63421875,14.02044386234186,gstlal,0,0,0.0123,0.0
199.06387,40.100832,0.53897395,0.82073216,13.57425876853466,pycbc,0,0,0.0124,0.0
195.86398,62.05928,0.60328126,0.60328126,13.40065227936033,gstlal,0,0,0.0125,0.0
215.18702,30.271797,0.582267,0.582267,13.638729,MBTA,0,0,0.0583,0.0
191.81351,44.422199,0.50273436,0.50273436,13.3903693500125,gstlal,0,0,0.0584,0.0
152.42268,8.3477001,-0.17015626,-0.17015626,12.59764763385255,gstlal,0,0,0.0123,0.0
198.29749,22.025118,0.45940244,0.45940244,13.52942635990018,pycbc,0,0,0.0124,0.0
176.43205,11.662012,0.16242187,0.16242187,13.11180640742941,gstlal,0,0,0.0449,0.0
2.7042227,1.2643416,0.0091477096,0.29122827,9.531733857269922,pycbc,1,1,0.9885,0.9847
1.953599,1.70157,-0.035706,0.035896,10.061299,MBTA,1,1,0.9885,0.9847
1.962757,1.6925044,0.00052985683,-0.026586913,9.425877122645494,spiir,1,1,0.9885,0.9847
3.724165,0.9725982,0.23203126,0.23203126,9.82313862843103,gstlal,1,1,0.9885,0.9847
1.9419953,1.711966,-0.0017759501,-0.0017759501,9.366703443508886,pycbc,1,1,0.9885,0.9847
2.274241,1.2652192,-0.1037386,-0.052259492,8.548610449645237,pycbc,1,1,0.9885,0.9847
2.1296461,1.343045,-0.16393775,0.0,8.41079928061574,pycbc,1,1,0.9885,0.9847
50.356155,24.745056,-0.38671875,-0.38671875,7.934642507770983,gstlal,0,0,0.0123,0.0
39.187504,40.860004,-0.17015626,-0.17015626,7.91439070457058,gstlal,0,0,0.0123,0.0
2.434561,1.540487,0.308589,0.0,10.229506,MBTA,1,1,0.9885,0.9847
3.1508343,1.2303591,0.26296875,0.26296875,10.3366103336703,gstlal,1,1,0.9885,0.9847
3.6471488,1.091059,0.29390624,0.29390624,9.703576507094931,gstlal,1,1,0.9885,0.9847
3.5531147,1.1140987,0.29390624,0.29390624,10.33779815212323,gstlal,1,1,0.9885,0.9847
2.4510121,1.3291501,0.0088670416,0.18820881,19.91292179970184,pycbc,1,1,0.9885,0.9847
5.59621,0.69564,0.46335,0.57874,18.642784,MBTA,1,1,0.9859,0.5045
2.703131,1.221117,0.159417,0.0,20.817268,MBTA,1,1,0.9885,0.9847
1.9934269,1.6065484,0.0031662951,0.0031662951,19.68998497267757,pycbc,1,1,0.9885,0.9847
1.9482632,1.6426297,0.010220652,-0.010830478,20.46446557529458,spiir,1,1,0.9885,0.9847
3.4255259,1.0035675,0.20109375,0.20109375,20.87213272888167,gstlal,1,1,0.9883,0.9795
3.0639458,1.0996048,0.21735182,0.02299214,20.31512738882094,spiir,1,1,0.9885,0.9847
2.0963075,1.5322292,0.01546875,0.01546875,20.85728446307657,gstlal,1,1,0.9885,0.9847
3.3879709,1.0082959,0.0,0.0,10.76319180725557,gstlal,1,1,0.9885,0.9847
2.4590092,1.325938,0.0,0.0,9.782507899324296,gstlal,1,1,0.9885,0.9847
3.0764009,1.0732296,0.15837392,0.28982472,18.19495391845703,pycbc,1,1,0.9885,0.9847
3.1344166,1.0573899,0.20109375,0.20109375,17.77067184448242,gstlal,1,1,0.9885,0.9847
1.92555,1.6259921,0.03841253,0.03841253,17.99887275695801,pycbc,1,1,0.9885,0.9847
2.1183255,1.4849458,0.04640625,0.04640625,17.71400260925293,gstlal,1,1,0.9885,0.9847
3.2342222,1.0301272,0.20109375,0.20109375,17.65674209594727,gstlal,1,1,0.9885,0.9847
122.52475,41.432168,0.68699225,0.64389701,9.793321465053404,pycbc,0,0,0.0123,0.0
116.96091,41.33788,0.787696,0.787696,9.764762,MBTA,0,0,0.0123,0.0
106.84828,17.712578,0.26296875,0.26296875,9.980112200518963,gstlal,0,0,0.0123,0.0
131.45724,58.937244,0.77388322,0.77388322,9.543714568063033,pycbc,0,0,0.0123,0.0
91.227272,67.166664,0.90640545,0.85710937,10.02042213305223,spiir,0,0,0.0123,0.0
106.84828,20.935587,0.32484376,0.32484376,9.96838669079733,gstlal,0,0,0.0123,0.0
106.84828,9.0754566,-0.04640625,-0.04640625,9.712541053287348,gstlal,0,0,0.0123,0.0
106.84828,5.9753065,-0.17789063,-0.17789063,9.259640039140397,gstlal,0,0,0.0123,0.0
269.08892,36.926198,-0.26306637,0.59204899,12.21327685991261,pycbc,0,0,0.0123,0.0
393.88843,22.808125,0.76132464,0.76132464,11.25095755762145,pycbc,0,0,0.0431,0.0
302.79165,6.094958,0.354568,0.354568,11.115263,MBTA,0,0,0.0431,0.0
13.846657,1.6818825,0.14226149,0.37016611,16.19173825348941,pycbc,1,0,0.9885,0.0
15.951527,1.527963,0.288353,0.0,17.002236,MBTA,1,0,0.9001,0.0
10.761642,2.0106366,-0.065963015,-0.065963015,16.08889804669476,pycbc,1,0,0.7686,0.0
5.8899736,3.2243619,-0.77830082,-0.4785234,15.81516491400725,spiir,1,0,0.5691,0.0
21.906963,1.2367982,0.4798857,0.0095616626,16.02184218016184,spiir,1,0,0.8267,0.0
18.662521,1.3766142,0.37898436,0.37898436,16.49223105735502,gstlal,1,0,0.9605,0.004
21.155478,1.2662241,0.45246094,0.45246094,16.40321530441974,gstlal,1,0,0.7812,0.0
1.7459234,1.1320453,-0.0082880008,0.27429701,13.84269199387211,pycbc,1,1,0.9885,0.9847
3.592,0.62671,0.47488,-0.46144,12.907673,MBTA,1,1,0.9885,0.9847
2.006002,1.000058,0.2006,0.0,13.61147,MBTA,1,1,0.9885,0.9847
1.6059922,1.2223506,0.04640625,0.04640625,13.07043043736075,gstlal,1,1,0.9885,0.9847
1.3988404,1.3988404,0.049923062,0.049923062,13.59831907728578,pycbc,1,1,0.9885,0.9847
1.447773,1.3509359,0.042413563,0.038845357,12.90243398079054,spiir,1,1,0.9885,0.9847
1.88833,1.0505072,0.04640625,0.04640625,12.06234517161684,gstlal,1,1,0.9885,0.9847
1.4927238,1.3116723,0.04640625,0.04640625,13.37192197035432,gstlal,1,1,0.9885,0.9847
136.86617,49.777464,0.877937,0.877937,7.549287,MBTA,0,0,0.0123,0.0
137.30063,67.469643,0.97453123,0.97453123,7.417569590648902,gstlal,0,0,0.0123,0.0
137.30063,34.569656,0.47953126,0.47953126,7.305360164932171,gstlal,0,0,0.0123,0.0
126.29055,79.746513,0.97453123,0.97453123,7.408445988304086,gstlal,0,0,0.0123,0.0
6.2250822,1.6544371,0.13861294,-0.25738159,10.73737218247511,pycbc,1,0,0.988,0.0237
3.420825,2.772563,-0.21067329,-0.21067329,10.37170371128686,pycbc,1,0,0.988,0.026
4.0382771,2.3701346,-0.20109375,-0.20109375,11.02247753423755,gstlal,1,0,0.9377,0.006
3.849789,2.474706,-0.229302,-0.229302,11.416186,MBTA,1,0,0.988,0.0234
4.7234764,2.0691066,-0.10828125,-0.10828125,10.991836714436,gstlal,1,0,0.988,0.0078
8.304203,1.3202659,0.17015626,0.17015626,9.940163137596167,gstlal,1,0,0.9885,0.0002
5.8266566,2.9311414,-0.21452149,-0.61447892,14.2262964888551,pycbc,1,0,0.8206,0.0
4.657721,3.569121,-0.492878,-0.492878,15.413121,MBTA,1,0,0.9265,0.0
9.0410089,2.0642276,-0.0038292068,0.25243449,15.17555523006474,spiir,1,0,0.9885,0.0
5.1982188,3.2289753,-0.24905644,-0.80913645,14.40226206702304,spiir,1,0,0.9582,0.0
5.2163892,3.225785,-0.41765624,-0.41765624,15.74288013208864,gstlal,1,0,0.65,0.0
16.677971,1.3310691,0.45067626,0.0,15.09435522295562,pycbc,1,0,0.9885,0.0
9.0420809,2.0508885,-0.017295064,0.085877314,15.12204908128371,spiir,1,0,0.9885,0.0
21.098331,1.1451306,0.57156521,0.019075707,14.48726053640784,spiir,1,0,0.9853,0.0031
8.7953949,2.0908389,-0.04640625,-0.04640625,15.63324379093793,gstlal,1,0,0.9885,0.0
7.9227924,2.2494922,-0.20109375,-0.20109375,14.02144519648084,gstlal,1,0,0.8964,0.0
71.509969,14.827879,-0.10580791,0.74579529,14.89244990150785,pycbc,0,0,0.0123,0.0
73.954747,11.146103,-0.097474,-0.097474,14.888224,MBTA,0,0,0.0123,0.0
70.349213,12.678712,-0.077343747,-0.077343747,14.13358353363233,gstlal,0,0,0.0123,0.0
68.767303,42.760098,0.18171267,0.18171267,14.40416710030438,pycbc,0,0,0.0123,0.0
70.349213,12.678712,-0.10828125,-0.10828125,14.16592793580832,gstlal,0,0,0.0123,0.0
70.349213,9.0754566,-0.32484376,-0.32484376,13.73076926254415,gstlal,0,0,0.0123,0.0
64.707939,17.712578,0.04640625,0.04640625,13.8656731928991,gstlal,0,0,0.0123,0.0
2.7309253,1.3029616,0.0,0.0,8.27475025879511,gstlal,1,1,0.9885,0.9847
1.9527298,1.2771546,0.42901746,-0.57565686,11.60594657780367,pycbc,1,1,0.9885,0.9847
1.981582,1.259134,0.031067,0.025156,11.176405,MBTA,1,1,0.9885,0.9847
1.6832185,1.4697775,0.038197126,0.038197126,11.32030029993393,pycbc,1,1,0.9885,0.9847
1.7188522,1.4391216,0.01546875,0.01546875,11.21331075597258,gstlal,1,1,0.9885,0.9847
1.8784907,1.3237191,0.04640625,0.04640625,11.36202323145208,gstlal,1,1,0.9885,0.9847
1.7278553,1.4316229,0.01546875,0.01546875,11.09494842941382,gstlal,1,1,0.9885,0.9847
2.2266352,1.1783854,0.19996262,-0.049322113,10.45842991443074,spiir,1,1,0.9885,0.9847
1.9311365,1.3398996,-0.36250674,0.73744207,11.1544045161362,pycbc,1,1,0.9885,0.9847
4.69531,0.65354,0.51135,-0.23401,10.239434,MBTA,1,1,0.9885,0.9847
2.021682,1.283651,0.104137,0.0,10.947647,MBTA,1,1,0.9885,0.9847
1.7539082,1.4671086,0.039779805,0.039779805,11.05202606956901,pycbc,1,1,0.9885,0.9847
1.8492792,1.3947115,0.04640625,0.04640625,10.84362977385605,gstlal,1,1,0.9885,0.9847
1.88833,1.3658687,0.01546875,0.01546875,10.27701237580711,gstlal,1,1,0.9885,0.9847
1.8911576,1.0270122,-0.3137727,0.82964167,10.33751907728788,pycbc,1,1,0.9885,0.9847
1.6135176,1.1869504,0.048793606,-0.046795823,9.90910671669612,spiir,1,1,0.9885,0.9847
1.8212501,1.0609703,0.016706396,0.016706396,9.322933556406978,pycbc,1,1,0.9885,0.9847
1.684625,1.140083,0.045876,-0.019994,10.047614,MBTA,1,1,0.9885,0.9847
1.4316229,1.3323916,0.01546875,0.01546875,10.36791496403818,gstlal,1,1,0.9885,0.9847
1.7098958,1.1243309,0.01546875,0.01546875,10.30023245531648,gstlal,1,1,0.9885,0.9847
